Kod TERYT,Gmina,Powiat,Województwo,registered_voters,ballots_cast,valid_votes,biedroń,bosak,duda,hołownia,jakubiak,kosiniak-kamysz,piotrowski,tanajno,trzaskowksi,witkowski,żółtek
141208,gm. Jakubów,miński,mazowieckie,4007,2693,2700,32,162,1769,330,8,80,0,1,311,1,6
141209,gm. Kałuszyn,miński,mazowieckie,4590,2934,2958,36,170,1856,285,4,79,1,5,508,4,10
141210,gm. Latowicz,miński,mazowieckie,4216,2619,2613,30,183,1776,220,7,80,6,5,295,2,9
141211,gm. Mińsk Mazowiecki,miński,mazowieckie,11832,8208,8238,109,597,4311,1326,18,179,9,9,1641,9,30
141212,gm. Mrozy,miński,mazowieckie,6991,4489,4514,77,277,2567,527,6,158,2,1,883,4,12
141213,gm. Siennica,miński,mazowieckie,5820,3798,3807,49,249,2187,490,6,133,2,3,673,3,12
141214,gm. Stanisławów,miński,mazowieckie,5407,3635,3662,49,223,2409,417,4,106,14,5,423,3,9
141215,m. Sulejówek,miński,mazowieckie,15509,11316,11461,227,853,4721,1556,22,207,13,15,3805,14,28
141301,m. Mława,mławski,mazowieckie,23517,14790,14814,255,1021,6849,1784,28,342,16,11,4457,13,38
141302,gm. Dzierzgowo,mławski,mazowieckie,2443,1309,1318,7,52,977,82,2,48,0,0,149,0,1
141303,gm. Lipowiec Kościelny,mławski,mazowieckie,3877,2264,2261,21,198,1415,200,5,68,0,2,348,1,3
141304,gm. Radzanów,mławski,mazowieckie,2693,1576,1581,12,126,1061,113,2,62,2,0,200,1,2
141305,gm. Strzegowo,mławski,mazowieckie,6093,3337,3336,34,177,2211,311,5,106,4,5,472,4,7
141306,gm. Stupsk,mławski,mazowieckie,3804,2085,2082,36,118,1331,194,8,102,2,1,285,1,4
141307,gm. Szreńsk,mławski,mazowieckie,3328,1919,1925,13,143,1338,159,3,66,3,1,196,1,2
141308,gm. Szydłowo,mławski,mazowieckie,3581,2086,2073,28,97,1344,187,5,111,3,3,292,3,0
141309,gm. Wieczfnia Kościelna,mławski,mazowieckie,3129,1799,1795,22,115,1210,138,6,80,5,4,209,0,6
141310,gm. Wiśniewo,mławski,mazowieckie,4107,2364,2349,26,150,1454,285,8,79,2,5,333,4,3
141401,m. Nowy Dwór Mazowiecki,nowodworski,mazowieckie,21482,14402,14456,329,918,5335,2275,28,288,17,22,5190,19,35
141402,gm. Czosnów,nowodworski,mazowieckie,8088,5667,5690,110,339,2381,749,10,196,3,9,1866,14,13
141403,gm. Leoncin,nowodworski,mazowieckie,4555,3044,3043,40,154,1771,300,12,72,1,3,681,5,4
141404,gm. Nasielsk,nowodworski,mazowieckie,15545,9671,9676,122,582,5503,1173,17,229,11,13,1981,15,30
141405,gm. Pomiechówek,nowodworski,mazowieckie,7449,5089,5077,106,252,2401,658,15,147,3,5,1473,7,10
141406,gm. Zakroczym,nowodworski,mazowieckie,5028,2859,2869,39,165,1503,406,9,77,4,3,657,1,5
141501,gm. Baranowo,ostrołęcki,mazowieckie,5203,2897,2924,25,216,1876,238,11,139,5,10,395,1,8
141502,gm. Czarnia,ostrołęcki,mazowieckie,1955,1030,1032,6,74,765,60,1,44,1,1,78,1,1
141503,gm. Czerwin,ostrołęcki,mazowieckie,4185,2544,2540,28,141,1816,208,4,96,6,4,235,0,2
141504,gm. Goworowo,ostrołęcki,mazowieckie,6752,3887,3910,47,195,2768,382,5,113,3,3,385,3,6
141505,gm. Kadzidło,ostrołęcki,mazowieckie,8822,5010,5011,43,485,3266,476,7,136,7,5,571,3,12
141506,gm. Lelis,ostrołęcki,mazowieckie,7430,4657,4647,39,422,3048,479,6,119,4,11,504,1,14
141507,gm. Łyse,ostrołęcki,mazowieckie,6464,3447,3440,25,237,2326,352,6,132,4,6,341,3,8
141508,gm. Myszyniec,ostrołęcki,mazowieckie,8203,4627,4609,33,382,3263,330,11,139,4,1,433,4,9
141509,gm. Olszewo-Borki,ostrołęcki,mazowieckie,8291,5271,5278,63,466,3158,638,10,141,7,12,768,3,12
141510,gm. Rzekuń,ostrołęcki,mazowieckie,8829,5829,5848,70,438,3281,756,13,113,5,13,1148,2,9
141511,gm. Troszyn,ostrołęcki,mazowieckie,3773,2369,2382,7,104,1726,216,1,106,1,4,211,1,5
141601,m. Ostrów Mazowiecka,ostrowski,mazowieckie,17532,10813,10876,196,811,5237,1449,20,247,7,15,2860,11,23
141602,gm. Andrzejewo,ostrowski,mazowieckie,3340,2217,2216,13,131,1735,125,2,63,1,2,136,3,5
141603,gm. Boguty-Pianki,ostrowski,mazowieckie,2099,1498,1498,9,73,1184,72,4,43,0,1,109,1,2
141604,gm. Brok,ostrowski,mazowieckie,2522,1601,1611,31,95,930,132,1,36,0,6,380,0,0
141605,gm. Małkinia Górna,ostrowski,mazowieckie,9275,5870,5898,77,346,4056,428,10,154,4,4,805,5,9
141606,gm. Nur,ostrowski,mazowieckie,2305,1487,1491,12,51,1147,76,1,42,3,1,156,0,2
141607,gm. Ostrów Mazowiecka,ostrowski,mazowieckie,10121,6182,6185,75,484,4026,593,15,153,3,8,814,4,10
141608,gm. Stary Lubotyń,ostrowski,mazowieckie,2906,1773,1780,9,101,1394,116,4,46,1,0,107,0,2
141609,gm. Szulborze Wielkie,ostrowski,mazowieckie,1389,1071,1064,7,50,779,63,5,54,1,2,99,0,4
141610,gm. Wąsewo,ostrowski,mazowieckie,3417,2115,2124,26,151,1460,148,4,136,4,1,185,4,5
141611,gm. Zaręby Kościelne,ostrowski,mazowieckie,2921,1842,1843,18,118,1408,92,4,42,4,1,153,0,3
141701,m. Józefów,otwocki,mazowieckie,15356,11572,11707,214,871,4119,1751,22,188,23,15,4461,14,29
141702,m. Otwock,otwocki,mazowieckie,34039,24171,24326,490,1684,9825,3818,53,420,30,32,7868,32,74
141703,gm. Celestynów,otwocki,mazowieckie,9235,6826,6836,109,464,3716,915,18,164,14,13,1398,12,13
141704,gm. Karczew,otwocki,mazowieckie,12370,8652,8752,120,538,4433,1182,18,234,7,8,2185,9,18
141705,gm. Kołbiel,otwocki,mazowieckie,6522,4553,4560,61,337,2808,540,8,118,6,3,650,9,20
141706,gm. Osieck,otwocki,mazowieckie,2928,2108,2111,23,132,1434,203,7,37,6,1,255,1,12
141707,gm. Sobienie-Jeziory,otwocki,mazowieckie,5060,3567,3587,33,216,2012,543,8,169,5,2,581,5,13
141708,gm. Wiązowna,otwocki,mazowieckie,10087,7547,7574,130,567,3321,1018,22,181,12,10,2295,3,15
141801,gm. Góra Kalwaria,piaseczyński,mazowieckie,20855,14106,14136,300,1051,6165,2001,28,351,14,12,4160,22,32
141802,gm. Konstancin-Jeziorna,piaseczyński,mazowieckie,19729,14417,14524,307,805,5382,1662,36,272,17,21,5965,31,26
141803,gm. Lesznowola,piaseczyński,mazowieckie,19860,15683,15754,371,994,4434,2645,36,346,16,20,6814,35,43
141804,gm. Piaseczno,piaseczyński,mazowieckie,61393,45721,46120,1191,2554,13394,7161,110,851,43,80,20529,79,128
141805,gm. Prażmów,piaseczyński,mazowieckie,8701,6165,6173,95,392,2542,1106,20,110,6,8,1884,6,4
141806,gm. Tarczyn,piaseczyński,mazowieckie,8992,6189,6210,121,362,3185,764,19,149,5,7,1580,6,12
141901,gm. Bielsk,płocki,mazowieckie,7047,4103,4126,48,278,2553,369,8,266,1,5,585,4,9
141902,gm. Bodzanów,płocki,mazowieckie,6579,3869,3868,57,231,2297,336,8,294,1,0,631,1,12
141903,gm. Brudzeń Duży,płocki,mazowieckie,6513,3790,3797,62,213,2455,355,13,134,2,8,546,3,6
141904,gm. Bulkowo,płocki,mazowieckie,4458,2674,2675,32,164,1851,212,2,121,3,6,274,1,9
141905,gm. Drobin,płocki,mazowieckie,6151,3182,3197,28,165,2087,263,6,277,0,2,361,0,8
141906,gm. Gąbin,płocki,mazowieckie,8849,5319,5315,70,291,3215,541,5,210,0,9,963,3,8
141907,gm. Łąck,płocki,mazowieckie,4400,2802,2809,45,152,1514,330,13,108,1,2,637,2,5
141908,gm. Mała Wieś,płocki,mazowieckie,4798,2685,2693,25,181,1742,240,6,122,4,4,362,1,6
141909,gm. Nowy Duninów,płocki,mazowieckie,3220,1951,1967,28,106,1182,165,1,84,1,3,388,1,8
141910,gm. Radzanowo,płocki,mazowieckie,6551,3999,3998,75,267,2108,445,9,287,0,4,797,2,4
141911,gm. Słubice,płocki,mazowieckie,3541,2100,2106,14,112,1473,171,2,99,0,3,228,0,4
141912,gm. Słupno,płocki,mazowieckie,6372,4508,4509,96,285,1686,682,9,168,0,13,1560,4,6
141913,gm. Stara Biała,płocki,mazowieckie,9141,5860,5881,118,395,2988,786,13,248,2,3,1306,8,14
141914,gm. Staroźreby,płocki,mazowieckie,5754,3130,3153,49,194,2036,322,6,126,8,4,399,3,6
141915,gm. Wyszogród,płocki,mazowieckie,4515,2502,2523,40,169,1470,231,4,179,4,0,424,2,0
142001,m. Płońsk,płoński,mazowieckie,17078,11155,11184,200,720,4827,1333,17,244,19,14,3772,15,23
142002,m. Raciąż,płoński,mazowieckie,3479,2063,2058,24,101,1173,209,8,45,3,4,480,3,8
142003,gm. Baboszewo,płoński,mazowieckie,6280,3510,3532,39,196,2251,352,9,139,1,7,527,1,10
