code,Województwo,Gmina,registered_voters,ballots_cast,valid_votes,braun,duda,jarubas,komorowski,korwin-mikke,kowalski,kukiz,ogórek,palikot,tanajno,wilk
140506,mazowieckie,gm. Żabia Wola,6315,3330,3303,34,1104,72,1038,102,14,794,65,52,9,19
140601,mazowieckie,gm. Belsk Duży,5354,2713,2691,30,1129,208,635,76,16,495,68,19,5,10
140602,mazowieckie,gm. Błędów,6275,2913,2899,26,1374,129,649,86,21,494,90,17,7,6
140603,mazowieckie,gm. Chynów,7872,3811,3778,34,1614,184,917,91,24,740,96,50,9,19
140604,mazowieckie,gm. Goszczyn,2343,1158,1153,14,694,48,163,21,11,159,26,6,1,10
140605,mazowieckie,gm. Grójec,19927,9916,9840,57,3307,136,3480,250,36,2157,241,107,22,47
140606,mazowieckie,gm. Jasieniec,4299,2062,2043,17,921,90,448,47,23,397,58,24,2,16
140607,mazowieckie,gm. Mogielnica,7421,3558,3533,35,1858,94,779,79,20,545,79,22,4,18
140608,mazowieckie,gm. Nowe Miasto nad Pilicą,6908,3429,3414,20,1855,128,716,66,29,496,61,27,3,13
140609,mazowieckie,gm. Pniewy,3807,1840,1822,18,785,119,419,37,12,355,49,14,3,11
140611,mazowieckie,gm. Warka,15405,7629,7567,66,3292,271,1779,286,54,1513,179,66,10,51
140701,mazowieckie,gm. Garbatka-Letnisko,4750,2215,2190,15,1090,25,524,49,8,398,62,11,0,8
140702,mazowieckie,gm. Głowaczów,6150,2782,2772,28,1613,76,393,58,24,465,71,26,5,13
140703,mazowieckie,gm. Gniewoszów,3337,1429,1420,8,718,68,232,37,7,291,31,21,4,3
140704,mazowieckie,gm. Grabów nad Pilicą,3180,1447,1441,10,886,54,202,26,9,207,28,14,0,5
140705,mazowieckie,gm. Kozienice,24888,12247,12173,100,5585,147,2800,295,58,2625,307,155,21,80
140706,mazowieckie,gm. Magnuszew,5685,2530,2511,13,1278,107,504,59,9,436,65,25,2,13
140707,mazowieckie,gm. Sieciechów,3317,1429,1413,9,733,27,251,36,18,271,43,17,4,4
140801,mazowieckie,m. Legionowo,40808,23197,23059,232,7505,223,8428,647,106,4797,523,384,71,143
140802,mazowieckie,gm. Jabłonna,13004,7663,7603,83,2199,66,2951,254,34,1645,138,163,24,46
140803,mazowieckie,gm. Nieporęt,10705,6282,6247,70,2042,61,2326,178,43,1267,99,104,25,32
140804,mazowieckie,gm. Serock,11326,5554,5511,45,1830,74,1860,176,37,1214,119,105,10,41
140805,mazowieckie,gm. Wieliszew,9899,5472,5427,40,1931,87,1753,173,22,1181,98,96,14,32
140901,mazowieckie,gm. Chotcza,2040,633,629,2,300,48,153,12,5,79,23,5,0,2
140902,mazowieckie,gm. Ciepielów,4714,1875,1863,8,891,92,368,59,5,338,65,18,8,11
140903,mazowieckie,gm. Lipsko,9622,3973,3947,43,1639,168,979,105,24,803,116,50,3,17
140904,mazowieckie,gm. Rzeczniów,3751,1494,1482,11,826,102,232,33,10,217,30,15,4,2
140905,mazowieckie,gm. Sienno,5026,1994,1985,12,973,139,401,59,11,311,62,10,0,7
140906,mazowieckie,gm. Solec nad Wisłą,4422,1635,1620,9,666,125,387,30,11,292,66,23,3,8
141001,mazowieckie,gm. Huszlew,2360,1101,1091,11,669,70,144,24,5,132,19,11,1,5
141002,mazowieckie,gm. Łosice,9132,4407,4370,44,1980,103,1009,130,22,936,83,32,9,22
141003,mazowieckie,gm. Olszanka,2476,1408,1398,6,831,49,185,44,8,233,28,4,3,7
141004,mazowieckie,gm. Platerów,4112,1718,1706,13,783,50,393,48,9,348,44,8,2,8
141005,mazowieckie,gm. Sarnaki,4194,2024,2008,16,855,56,475,92,15,388,74,23,4,10
141006,mazowieckie,gm. Stara Kornica,3999,1822,1809,17,971,52,312,50,22,337,35,6,2,5
141101,mazowieckie,m. Maków Mazowiecki,8016,3701,3661,19,1498,48,1025,135,16,734,122,39,8,17
141102,mazowieckie,gm. Czerwonka,2201,996,983,0,631,17,142,21,4,139,27,1,0,1
141103,mazowieckie,gm. Karniewo,4203,1892,1861,20,1007,61,361,55,16,260,46,24,4,7
141104,mazowieckie,gm. Krasnosielc,5223,2258,2243,18,1149,62,558,65,12,310,47,11,2,9
141105,mazowieckie,gm. Młynarze,1406,658,655,7,414,14,107,14,5,84,8,2,0,0
141106,mazowieckie,gm. Płoniawy-Bramura,4611,1900,1885,22,1008,55,385,85,11,255,45,11,3,5
141107,mazowieckie,gm. Różan,3705,1743,1732,11,830,34,473,30,11,295,25,17,1,5
141108,mazowieckie,gm. Rzewnie,2232,1063,1061,5,617,31,206,20,4,136,28,9,2,3
141109,mazowieckie,gm. Sypniewo,2805,1330,1318,5,715,46,231,56,9,190,43,13,3,7
141110,mazowieckie,gm. Szelków,2982,1408,1390,11,715,51,272,43,4,224,50,16,1,3
141201,mazowieckie,m. Mińsk Mazowiecki,30660,17684,17559,230,5703,202,5845,587,108,4049,441,246,53,95
141204,mazowieckie,gm. Cegłów,4928,2553,2512,18,978,84,720,71,20,522,53,24,8,14
141205,mazowieckie,gm. Dębe Wielkie,7481,3924,3884,43,1756,42,932,93,16,852,78,44,4,24
141206,mazowieckie,gm. Dobre,4839,2143,2133,16,1088,50,485,61,12,340,52,13,2,14
141207,mazowieckie,gm. Halinów,11491,6503,6451,75,2476,64,1837,224,29,1469,126,74,24,53
141208,mazowieckie,gm. Jakubów,4001,1916,1894,21,997,62,385,58,12,306,30,11,6,6
141209,mazowieckie,gm. Kałuszyn,4730,2233,2225,33,1152,58,479,62,18,355,39,22,3,4
141210,mazowieckie,gm. Latowicz,4244,1770,1757,14,892,47,373,44,11,313,38,12,7,6
141211,mazowieckie,gm. Mińsk Mazowiecki,11284,6107,6043,52,2557,77,1572,230,49,1293,119,61,6,27
141212,mazowieckie,gm. Mrozy,7091,3243,3212,31,1359,76,853,88,16,651,84,32,4,18
141213,mazowieckie,gm. Siennica,5726,2671,2631,26,1149,53,727,68,29,463,64,29,3,20
141214,mazowieckie,gm. Stanisławów,5294,2728,2707,15,1521,28,519,57,17,461,55,26,2,6
141215,mazowieckie,m. Sulejówek,15330,9233,9179,111,3357,66,3063,330,50,1893,127,117,17,48
141301,mazowieckie,m. Mława,24330,11527,11462,70,4339,103,3818,374,47,2252,279,133,12,35
141302,mazowieckie,gm. Dzierzgowo,2642,976,967,4,586,27,210,8,3,111,12,1,1,4
141303,mazowieckie,gm. Lipowiec Kościelny,3929,1523,1515,8,735,34,397,33,12,249,30,11,1,5
141304,mazowieckie,gm. Radzanów,2801,1129,1119,2,558,27,288,33,13,156,24,12,1,5
141305,mazowieckie,gm. Strzegowo,6376,2345,2326,16,1137,47,561,71,10,390,68,19,3,4
141306,mazowieckie,gm. Stupsk,4017,1599,1588,8,767,30,411,38,6,267,46,10,1,4
141307,mazowieckie,gm. Szreńsk,3463,1381,1373,8,782,32,308,17,7,174,28,11,2,4
141308,mazowieckie,gm. Szydłowo,3714,1510,1500,9,674,83,357,19,11,306,23,12,2,4
141309,mazowieckie,gm. Wieczfnia Kościelna,3218,1270,1263,4,681,30,290,31,8,180,31,3,0,5
141310,mazowieckie,gm. Wiśniewo,4197,1723,1702,4,839,30,442,36,6,279,46,15,2,3
141401,mazowieckie,m. Nowy Dwór Mazowiecki,21972,10920,10829,92,3318,73,4127,331,63,2242,283,211,27,62
141402,mazowieckie,gm. Czosnów,8141,4358,4327,41,1547,90,1496,139,22,828,71,56,10,27
141403,mazowieckie,gm. Leoncin,4540,2060,2032,17,977,25,503,45,19,378,38,17,1,12
141404,mazowieckie,gm. Nasielsk,15758,6571,6536,49,2941,116,1821,180,36,1161,140,56,11,25
141405,mazowieckie,gm. Pomiechówek,7301,3643,3613,27,1455,61,1099,97,15,731,63,42,5,18
141406,mazowieckie,gm. Zakroczym,5154,2063,2037,10,838,30,608,51,20,381,60,32,3,4
141501,mazowieckie,gm. Baranowo,5372,2051,2040,15,981,51,564,57,18,287,37,17,1,12
141502,mazowieckie,gm. Czarnia,2016,769,763,8,430,23,198,16,1,69,13,2,1,2
141503,mazowieckie,gm. Czerwin,4204,1813,1800,8,1078,74,262,22,11,303,27,8,2,5
141504,mazowieckie,gm. Goworowo,6987,2615,2587,12,1382,52,506,77,17,471,36,13,1,20
141505,mazowieckie,gm. Kadzidło,8822,3805,3767,29,1895,73,709,175,32,726,83,17,12,16
141506,mazowieckie,gm. Lelis,7130,3582,3548,45,1906,54,661,101,16,660,64,14,8,19
141507,mazowieckie,gm. Łyse,6537,2432,2421,16,1163,48,645,92,15,380,37,15,4,6
141508,mazowieckie,gm. Myszyniec,8311,3459,3441,34,1970,82,690,87,29,454,63,19,5,8
141509,mazowieckie,gm. Olszewo-Borki,7983,3886,3860,55,1941,61,683,139,22,820,78,36,6,19
