Code,v_id,Powiat,p_id,Gmina,g_id
80601,8,strzelecko-drezdenecki,06,gm. Dobiegniew,01
80602,8,strzelecko-drezdenecki,06,gm. Drezdenko,02
80603,8,strzelecko-drezdenecki,06,gm. Stare Kurowo,03
80604,8,strzelecko-drezdenecki,06,gm. Strzelce Krajeńskie,04
80605,8,strzelecko-drezdenecki,06,gm. Zwierzyn,05
80701,8,sulęciński,07,gm. Krzeszyce,01
80702,8,sulęciński,07,gm. Lubniewice,02
80703,8,sulęciński,07,gm. Słońsk,03
80704,8,sulęciński,07,gm. Sulęcin,04
80705,8,sulęciński,07,gm. Torzym,05
80801,8,świebodziński,08,gm. Lubrza,01
80802,8,świebodziński,08,gm. Łagów,02
80803,8,świebodziński,08,gm. Skąpe,03
80804,8,świebodziński,08,gm. Szczaniec,04
80805,8,świebodziński,08,gm. Świebodzin,05
80806,8,świebodziński,08,gm. Zbąszynek,06
80901,8,zielonogórski,09,gm. Babimost,01
80902,8,zielonogórski,09,gm. Bojadła,02
80903,8,zielonogórski,09,gm. Czerwieńsk,03
80904,8,zielonogórski,09,gm. Kargowa,04
80905,8,zielonogórski,09,gm. Nowogród Bobrzański,05
80906,8,zielonogórski,09,gm. Sulechów,06
80907,8,zielonogórski,09,gm. Świdnica,07
80908,8,zielonogórski,09,gm. Trzebiechów,08
80909,8,zielonogórski,09,gm. Zabór,09
80910,8,zielonogórski,09,gm. Zielona Góra,10
81001,8,żagański,10,m. Gozdnica,01
81002,8,żagański,10,m. Żagań,02
81003,8,żagański,10,gm. Brzeźnica,03
81004,8,żagański,10,gm. Iłowa,04
81005,8,żagański,10,gm. Małomice,05
81006,8,żagański,10,gm. Niegosławice,06
81007,8,żagański,10,gm. Szprotawa,07
81008,8,żagański,10,gm. Wymiarki,08
81009,8,żagański,10,gm. Żagań,09
81101,8,żarski,11,m. Łęknica,01
81102,8,żarski,11,m. Żary,02
81103,8,żarski,11,gm. Brody,03
81104,8,żarski,11,gm. Jasień,04
81105,8,żarski,11,gm. Lipinki Łużyckie,05
81106,8,żarski,11,gm. Lubsko,06
81107,8,żarski,11,gm. Przewóz,07
81108,8,żarski,11,gm. Trzebiel,08
81109,8,żarski,11,gm. Tuplice,09
81110,8,żarski,11,gm. Żary,10
81201,8,wschowski,12,gm. Sława,01
81202,8,wschowski,12,gm. Szlichtyngowa,02
81203,8,wschowski,12,gm. Wschowa,03
86101,8,m. Gorzów Wielkopolski,61,m. Gorzów Wielkopolski,01
86201,8,m. Zielona Góra,62,m. Zielona Góra,01
100602,10,łódzki wschodni,06,gm. Andrespol,02
100603,10,łódzki wschodni,06,gm. Brójce,03
100607,10,łódzki wschodni,06,gm. Koluszki,07
100608,10,łódzki wschodni,06,gm. Nowosolna,08
100610,10,łódzki wschodni,06,gm. Rzgów,10
100611,10,łódzki wschodni,06,gm. Tuszyn,11
102101,10,brzeziński,21,m. Brzeziny,01
102102,10,brzeziński,21,gm. Brzeziny,02
102103,10,brzeziński,21,gm. Dmosin,03
102104,10,brzeziński,21,gm. Jeżów,04
102105,10,brzeziński,21,gm. Rogów,05
106101,10,m. Łódź,61,m. Łódź,01
100101,10,bełchatowski,01,m. Bełchatów,01
100102,10,bełchatowski,01,gm. Bełchatów,02
100103,10,bełchatowski,01,gm. Drużbice,03
100104,10,bełchatowski,01,gm. Kleszczów,04
100105,10,bełchatowski,01,gm. Kluki,05
100106,10,bełchatowski,01,gm. Rusiec,06
100107,10,bełchatowski,01,gm. Szczerców,07
100108,10,bełchatowski,01,gm. Zelów,08
100701,10,opoczyński,07,gm. Białaczów,01
100702,10,opoczyński,07,gm. Drzewica,02
100703,10,opoczyński,07,gm. Mniszków,03
100704,10,opoczyński,07,gm. Opoczno,04
100705,10,opoczyński,07,gm. Paradyż,05
100706,10,opoczyński,07,gm. Poświętne,06
100707,10,opoczyński,07,gm. Sławno,07
100708,10,opoczyński,07,gm. Żarnów,08
101001,10,piotrkowski,10,gm. Aleksandrów,01
101002,10,piotrkowski,10,gm. Czarnocin,02
101003,10,piotrkowski,10,gm. Gorzkowice,03
101004,10,piotrkowski,10,gm. Grabica,04
101005,10,piotrkowski,10,gm. Łęki Szlacheckie,05
101006,10,piotrkowski,10,gm. Moszczenica,06
101007,10,piotrkowski,10,gm. Ręczno,07
101008,10,piotrkowski,10,gm. Rozprza,08
101009,10,piotrkowski,10,gm. Sulejów,09
101010,10,piotrkowski,10,gm. Wola Krzysztoporska,10
101011,10,piotrkowski,10,gm. Wolbórz,11
101201,10,radomszczański,12,m. Radomsko,01
101202,10,radomszczański,12,gm. Dobryszyce,02
101203,10,radomszczański,12,gm. Gidle,03
101204,10,radomszczański,12,gm. Gomunice,04
101205,10,radomszczański,12,gm. Kamieńsk,05
101206,10,radomszczański,12,gm. Kobiele Wielkie,06
101207,10,radomszczański,12,gm. Kodrąb,07
101208,10,radomszczański,12,gm. Lgota Wielka,08
101209,10,radomszczański,12,gm. Ładzice,09
101210,10,radomszczański,12,gm. Masłowice,10
101211,10,radomszczański,12,gm. Przedbórz,11
101212,10,radomszczański,12,gm. Radomsko,12
101213,10,radomszczański,12,gm. Wielgomłyny,13
101214,10,radomszczański,12,gm. Żytno,14
101301,10,rawski,13,m. Rawa Mazowiecka,01
101302,10,rawski,13,gm. Biała Rawska,02
101303,10,rawski,13,gm. Cielądz,03
101304,10,rawski,13,gm. Rawa Mazowiecka,04
101305,10,rawski,13,gm. Regnów,05
101306,10,rawski,13,gm. Sadkowice,06
101501,10,skierniewicki,15,gm. Bolimów,01
101502,10,skierniewicki,15,gm. Głuchów,02
101503,10,skierniewicki,15,gm. Godzianów,03
101504,10,skierniewicki,15,gm. Kowiesy,04
101505,10,skierniewicki,15,gm. Lipce Reymontowskie,05
101506,10,skierniewicki,15,gm. Maków,06
101507,10,skierniewicki,15,gm. Nowy Kawęczyn,07
101508,10,skierniewicki,15,gm. Skierniewice,08
101509,10,skierniewicki,15,gm. Słupia,09
101601,10,tomaszowski,16,m. Tomaszów Mazowiecki,01
101602,10,tomaszowski,16,gm. Będków,02
101603,10,tomaszowski,16,gm. Budziszewice,03
101604,10,tomaszowski,16,gm. Czerniewice,04
101605,10,tomaszowski,16,gm. Inowłódz,05
101606,10,tomaszowski,16,gm. Lubochnia,06
101607,10,tomaszowski,16,gm. Rokiciny,07
101608,10,tomaszowski,16,gm. Rzeczyca,08
101609,10,tomaszowski,16,gm. Tomaszów Mazowiecki,09
101610,10,tomaszowski,16,gm. Ujazd,10
101611,10,tomaszowski,16,gm. Żelechlinek,11
106201,10,m. Piotrków Trybunalski,62,m. Piotrków Trybunalski,01
106301,10,m. Skierniewice,63,m. Skierniewice,01
100201,10,kutnowski,02,m. Kutno,01
100202,10,kutnowski,02,gm. Bedlno,02
100203,10,kutnowski,02,gm. Dąbrowice,03
100204,10,kutnowski,02,gm. Krośniewice,04
100205,10,kutnowski,02,gm. Krzyżanów,05
100206,10,kutnowski,02,gm. Kutno,06
100207,10,kutnowski,02,gm. Łanięta,07
100208,10,kutnowski,02,gm. Nowe Ostrowy,08
100209,10,kutnowski,02,gm. Oporów,09
100210,10,kutnowski,02,gm. Strzelce,10
100211,10,kutnowski,02,gm. Żychlin,11
100301,10,łaski,03,gm. Buczek,01
100302,10,łaski,03,gm. Łask,02
100303,10,łaski,03,gm. Sędziejowice,03
100304,10,łaski,03,gm. Widawa,04
100305,10,łaski,03,gm. Wodzierady,05
100401,10,łęczycki,04,m. Łęczyca,01
100402,10,łęczycki,04,gm. Daszyna,02
100403,10,łęczycki,04,gm. Góra Świętej Małgorzaty,03
100404,10,łęczycki,04,gm. Grabów,04
100405,10,łęczycki,04,gm. Łęczyca,05
100406,10,łęczycki,04,gm. Piątek,06
100407,10,łęczycki,04,gm. Świnice Warckie,07
100408,10,łęczycki,04,gm. Witonia,08
100501,10,łowicki,05,m. Łowicz,01
100502,10,łowicki,05,gm. Bielawy,02
100503,10,łowicki,05,gm. Chąśno,03
100504,10,łowicki,05,gm. Domaniewice,04
100505,10,łowicki,05,gm. Kiernozia,05
100506,10,łowicki,05,gm. Kocierzew Południowy,06
100507,10,łowicki,05,gm. Łowicz,07
100508,10,łowicki,05,gm. Łyszkowice,08
100509,10,łowicki,05,gm. Nieborów,09
100510,10,łowicki,05,gm. Zduny,10
100801,10,pabianicki,08,m. Konstantynów Łódzki,01
100802,10,pabianicki,08,m. Pabianice,02
100803,10,pabianicki,08,gm. Dłutów,03
100804,10,pabianicki,08,gm. Dobroń,04
100805,10,pabianicki,08,gm. Ksawerów,05
100806,10,pabianicki,08,gm. Lutomiersk,06
100807,10,pabianicki,08,gm. Pabianice,07
100901,10,pajęczański,09,gm. Działoszyn,01
100902,10,pajęczański,09,gm. Kiełczygłów,02
100903,10,pajęczański,09,gm. Nowa Brzeźnica,03
100904,10,pajęczański,09,gm. Pajęczno,04
100905,10,pajęczański,09,gm. Rząśnia,05
100906,10,pajęczański,09,gm. Siemkowice,06
100907,10,pajęczański,09,gm. Strzelce Wielkie,07
100908,10,pajęczański,09,gm. Sulmierzyce,08
101101,10,poddębicki,11,gm. Dalików,01
101102,10,poddębicki,11,gm. Pęczniew,02
101103,10,poddębicki,11,gm. Poddębice,03
101104,10,poddębicki,11,gm. Uniejów,04
101105,10,poddębicki,11,gm. Wartkowice,05
101106,10,poddębicki,11,gm. Zadzim,06
101401,10,sieradzki,14,m. Sieradz,01
101402,10,sieradzki,14,gm. Błaszki,02
101403,10,sieradzki,14,gm. Brąszewice,03
101404,10,sieradzki,14,gm. Brzeźnio,04
101405,10,sieradzki,14,gm. Burzenin,05
101406,10,sieradzki,14,gm. Goszczanów,06
101407,10,sieradzki,14,gm. Klonowa,07
101408,10,sieradzki,14,gm. Sieradz,08
101409,10,sieradzki,14,gm. Warta,09
101410,10,sieradzki,14,gm. Wróblew,10
101411,10,sieradzki,14,gm. Złoczew,11
101701,10,wieluński,17,gm. Biała,01
101702,10,wieluński,17,gm. Czarnożyły,02
101703,10,wieluński,17,gm. Konopnica,03
101704,10,wieluński,17,gm. Mokrsko,04
101705,10,wieluński,17,gm. Osjaków,05
101706,10,wieluński,17,gm. Ostrówek,06
101707,10,wieluński,17,gm. Pątnów,07
101708,10,wieluński,17,gm. Skomlin,08
101709,10,wieluński,17,gm. Wieluń,09
101710,10,wieluński,17,gm. Wierzchlas,10
101801,10,wieruszowski,18,gm. Bolesławiec,01
101802,10,wieruszowski,18,gm. Czastary,02
101803,10,wieruszowski,18,gm. Galewice,03
101804,10,wieruszowski,18,gm. Lututów,04
101805,10,wieruszowski,18,gm. Łubnice,05
101806,10,wieruszowski,18,gm. Sokolniki,06
101807,10,wieruszowski,18,gm. Wieruszów,07
101901,10,zduńskowolski,19,m. Zduńska Wola,01
101902,10,zduńskowolski,19,gm. Szadek,02
101903,10,zduńskowolski,19,gm. Zapolice,03
101904,10,zduńskowolski,19,gm. Zduńska Wola,04
102001,10,zgierski,20,m. Głowno,01
102002,10,zgierski,20,m. Ozorków,02
102003,10,zgierski,20,m. Zgierz,03
102004,10,zgierski,20,gm. Aleksandrów Łódzki,04
102005,10,zgierski,20,gm. Głowno,05
102006,10,zgierski,20,gm. Ozorków,06
102007,10,zgierski,20,gm. Parzęczew,07
102008,10,zgierski,20,gm. Stryków,08
102009,10,zgierski,20,gm. Zgierz,09
120301,12,chrzanowski,03,gm. Alwernia,01
120302,12,chrzanowski,03,gm. Babice,02
120303,12,chrzanowski,03,gm. Chrzanów,03
120304,12,chrzanowski,03,gm. Libiąż,04
120305,12,chrzanowski,03,gm. Trzebinia,05
120901,12,myślenicki,09,gm. Dobczyce,01
120902,12,myślenicki,09,gm. Lubień,02
120903,12,myślenicki,09,gm. Myślenice,03
120904,12,myślenicki,09,gm. Pcim,04
120905,12,myślenicki,09,gm. Raciechowice,05
120906,12,myślenicki,09,gm. Siepraw,06
120907,12,myślenicki,09,gm. Sułkowice,07
120908,12,myślenicki,09,gm. Tokarnia,08
120909,12,myślenicki,09,gm. Wiśniowa,09
121301,12,oświęcimski,13,m. Oświęcim,01
121302,12,oświęcimski,13,gm. Brzeszcze,02
121303,12,oświęcimski,13,gm. Chełmek,03
121304,12,oświęcimski,13,gm. Kęty,04
121305,12,oświęcimski,13,gm. Osiek,05
121306,12,oświęcimski,13,gm. Oświęcim,06
121307,12,oświęcimski,13,gm. Polanka Wielka,07
121308,12,oświęcimski,13,gm. Przeciszów,08
121309,12,oświęcimski,13,gm. Zator,09
121501,12,Suski,15,m. Jordanów,01
121502,12,Suski,15,m. Sucha Beskidzka,02
121503,12,Suski,15,gm. Budzów,03
121504,12,Suski,15,gm. Bystra-Sidzina,04
121505,12,Suski,15,gm. Jordanów,05
121506,12,Suski,15,gm. Maków Podhalański,06
121507,12,Suski,15,gm. Stryszawa,07
121508,12,Suski,15,gm. Zawoja,08
121509,12,Suski,15,gm. Zembrzyce,09
121801,12,wadowicki,18,gm. Andrychów,01
121802,12,wadowicki,18,gm. Brzeźnica,02
121803,12,wadowicki,18,gm. Kalwaria Zebrzydowska,03
121804,12,wadowicki,18,gm. Lanckorona,04
121805,12,wadowicki,18,gm. Mucharz,05
121806,12,wadowicki,18,gm. Spytkowice,06
121807,12,wadowicki,18,gm. Stryszów,07
121808,12,wadowicki,18,gm. Tomice,08
121809,12,wadowicki,18,gm. Wadowice,09
121810,12,wadowicki,18,gm. Wieprz,10
120601,12,krakowski,06,gm. Czernichów,01
120602,12,krakowski,06,gm. Igołomia-Wawrzeńczyce,02
120603,12,krakowski,06,gm. Iwanowice,03
120604,12,krakowski,06,gm. Jerzmanowice-Przeginia,04
120605,12,krakowski,06,gm. Kocmyrzów-Luborzyca,05
120606,12,krakowski,06,gm. Krzeszowice,06
120607,12,krakowski,06,gm. Liszki,07
120608,12,krakowski,06,gm. Michałowice,08
120609,12,krakowski,06,gm. Mogilany,09
120610,12,krakowski,06,gm. Skała,10
120611,12,krakowski,06,gm. Skawina,11
120612,12,krakowski,06,gm. Słomniki,12
120613,12,krakowski,06,gm. Sułoszowa,13
120614,12,krakowski,06,gm. Świątniki Górne,14
120615,12,krakowski,06,gm. Wielka Wieś,15
120616,12,krakowski,06,gm. Zabierzów,16
120617,12,krakowski,06,gm. Zielonki,17
120801,12,miechowski,08,gm. Charsznica,01
120802,12,miechowski,08,gm. Gołcza,02
120803,12,miechowski,08,gm. Kozłów,03
120804,12,miechowski,08,gm. Książ Wielki,04
120805,12,miechowski,08,gm. Miechów,05
120806,12,miechowski,08,gm. Racławice,06
120807,12,miechowski,08,gm. Słaboszów,07
121201,12,olkuski,12,m. Bukowno,01
121203,12,olkuski,12,gm. Bolesław,03
121204,12,olkuski,12,gm. Klucze,04
121205,12,olkuski,12,gm. Olkusz,05
121206,12,olkuski,12,gm. Trzyciąż,06
121207,12,olkuski,12,gm. Wolbrom,07
126101,12,m. Kraków,61,m. Kraków,01
120501,12,gorlicki,05,m. Gorlice,01
120502,12,gorlicki,05,gm. Biecz,02
120503,12,gorlicki,05,gm. Bobowa,03
120504,12,gorlicki,05,gm. Gorlice,04
120505,12,gorlicki,05,gm. Lipinki,05
120506,12,gorlicki,05,gm. Łużna,06
120507,12,gorlicki,05,gm. Moszczenica,07
120508,12,gorlicki,05,gm. Ropa,08
120509,12,gorlicki,05,gm. Sękowa,09
120510,12,gorlicki,05,gm. Uście Gorlickie,10
120701,12,limanowski,07,m. Limanowa,01
120702,12,limanowski,07,m. Mszana Dolna,02
120703,12,limanowski,07,gm. Dobra,03
120704,12,limanowski,07,gm. Jodłownik,04
120705,12,limanowski,07,gm. Kamienica,05
120706,12,limanowski,07,gm. Laskowa,06
120707,12,limanowski,07,gm. Limanowa,07
120708,12,limanowski,07,gm. Łukowica,08
120709,12,limanowski,07,gm. Mszana Dolna,09
120710,12,limanowski,07,gm. Niedźwiedź,10
120711,12,limanowski,07,gm. Słopnice,11
120712,12,limanowski,07,gm. Tymbark,12
121001,12,nowosądecki,10,m. Grybów,01
121002,12,nowosądecki,10,gm. Chełmiec,02
121003,12,nowosądecki,10,gm. Gródek nad Dunajcem,03
121004,12,nowosądecki,10,gm. Grybów,04
121005,12,nowosądecki,10,gm. Kamionka Wielka,05
121006,12,nowosądecki,10,gm. Korzenna,06
121007,12,nowosądecki,10,gm. Krynica-Zdrój,07
121008,12,nowosądecki,10,gm. Łabowa,08
121009,12,nowosądecki,10,gm. Łącko,09
121010,12,nowosądecki,10,gm. Łososina Dolna,10
121011,12,nowosądecki,10,gm. Muszyna,11
121012,12,nowosądecki,10,gm. Nawojowa,12
121013,12,nowosądecki,10,gm. Piwniczna-Zdrój,13
121014,12,nowosądecki,10,gm. Podegrodzie,14
121015,12,nowosądecki,10,gm. Rytro,15
121016,12,nowosądecki,10,gm. Stary Sącz,16
121101,12,nowotarski,11,m. Nowy Targ,01
121102,12,nowotarski,11,m. Szczawnica,02
121103,12,nowotarski,11,gm. Czarny Dunajec,03
121104,12,nowotarski,11,gm. Czorsztyn,04
121105,12,nowotarski,11,gm. Jabłonka,05
121106,12,nowotarski,11,gm. Krościenko nad Dunajcem,06
121107,12,nowotarski,11,gm. Lipnica Wielka,07
121108,12,nowotarski,11,gm. Łapsze Niżne,08
121109,12,nowotarski,11,gm. Nowy Targ,09
121110,12,nowotarski,11,gm. Ochotnica Dolna,10
121111,12,nowotarski,11,gm. Raba Wyżna,11
121112,12,nowotarski,11,gm. Rabka-Zdrój,12
121113,12,nowotarski,11,gm. Spytkowice,13
121114,12,nowotarski,11,gm. Szaflary,14
121701,12,tatrzański,17,m. Zakopane,01
121702,12,tatrzański,17,gm. Biały Dunajec,02
121703,12,tatrzański,17,gm. Bukowina Tatrzańska,03
121704,12,tatrzański,17,gm. Kościelisko,04
121705,12,tatrzański,17,gm. Poronin,05
126201,12,m. Nowy Sącz,62,m. Nowy Sącz,01
120101,12,bocheński,01,m. Bochnia,01
120102,12,bocheński,01,gm. Bochnia,02
120103,12,bocheński,01,gm. Drwinia,03
120104,12,bocheński,01,gm. Lipnica Murowana,04
120105,12,bocheński,01,gm. Łapanów,05
120106,12,bocheński,01,gm. Nowy Wiśnicz,06
120107,12,bocheński,01,gm. Rzezawa,07
120108,12,bocheński,01,gm. Trzciana,08
120109,12,bocheński,01,gm. Żegocina,09
120201,12,brzeski,02,gm. Borzęcin,01
120202,12,brzeski,02,gm. Brzesko,02
120203,12,brzeski,02,gm. Czchów,03
120204,12,brzeski,02,gm. Dębno,04
120205,12,brzeski,02,gm. Gnojnik,05
120206,12,brzeski,02,gm. Iwkowa,06
120207,12,brzeski,02,gm. Szczurowa,07
120401,12,dąbrowski,04,gm. Bolesław,01
120402,12,dąbrowski,04,gm. Dąbrowa Tarnowska,02
120403,12,dąbrowski,04,gm. Gręboszów,03
120404,12,dąbrowski,04,gm. Mędrzechów,04
120405,12,dąbrowski,04,gm. Olesno,05
120406,12,dąbrowski,04,gm. Radgoszcz,06
120407,12,dąbrowski,04,gm. Szczucin,07
121401,12,proszowicki,14,gm. Koniusza,01
121402,12,proszowicki,14,gm. Koszyce,02
121403,12,proszowicki,14,gm. Nowe Brzesko,03
121404,12,proszowicki,14,gm. Pałecznica,04
121405,12,proszowicki,14,gm. Proszowice,05
121406,12,proszowicki,14,gm. Radziemice,06
121601,12,tarnowski,16,gm. Ciężkowice,01
121602,12,tarnowski,16,gm. Gromnik,02
121603,12,tarnowski,16,gm. Lisia Góra,03
121604,12,tarnowski,16,gm. Pleśna,04
121605,12,tarnowski,16,gm. Radłów,05
121606,12,tarnowski,16,gm. Ryglice,06
121607,12,tarnowski,16,gm. Rzepiennik Strzyżewski,07
121608,12,tarnowski,16,gm. Skrzyszów,08
121609,12,tarnowski,16,gm. Tarnów,09
121610,12,tarnowski,16,gm. Tuchów,10
121611,12,tarnowski,16,gm. Wierzchosławice,11
121612,12,tarnowski,16,gm. Wietrzychowice,12
121613,12,tarnowski,16,gm. Wojnicz,13
121614,12,tarnowski,16,gm. Zakliczyn,14
121615,12,tarnowski,16,gm. Żabno,15
121616,12,tarnowski,16,gm. Szerzyny,16
121901,12,wielicki,19,gm. Biskupice,01
121902,12,wielicki,19,gm. Gdów,02
121903,12,wielicki,19,gm. Kłaj,03
121904,12,wielicki,19,gm. Niepołomice,04
121905,12,wielicki,19,gm. Wieliczka,05
126301,12,m. Tarnów,63,m. Tarnów,01
140201,14,ciechanowski,02,m. Ciechanów,01
140202,14,ciechanowski,02,gm. Ciechanów,02
140203,14,ciechanowski,02,gm. Glinojeck,03
140204,14,ciechanowski,02,gm. Gołymin-Ośrodek,04
140205,14,ciechanowski,02,gm. Grudusk,05
140206,14,ciechanowski,02,gm. Ojrzeń,06
140207,14,ciechanowski,02,gm. Opinogóra Górna,07
140208,14,ciechanowski,02,gm. Regimin,08
140209,14,ciechanowski,02,gm. Sońsk,09
140401,14,gostyniński,04,m. Gostynin,01
140402,14,gostyniński,04,gm. Gostynin,02
140403,14,gostyniński,04,gm. Pacyna,03
140404,14,gostyniński,04,gm. Sanniki,04
140405,14,gostyniński,04,gm. Szczawin Kośc.,05
141301,14,mławski,13,m. Mława,01
141302,14,mławski,13,gm. Dzierzgowo,02
141303,14,mławski,13,gm. Lipowiec Kościelny,03
141304,14,mławski,13,gm. Radzanów,04
141305,14,mławski,13,gm. Strzegowo,05
141306,14,mławski,13,gm. Stupsk,06
141307,14,mławski,13,gm. Szreńsk,07
141308,14,mławski,13,gm. Szydłowo,08
141309,14,mławski,13,gm. Wieczfnia Kościelna,09
141310,14,mławski,13,gm. Wiśniewo,10
141901,14,płocki,19,gm. Bielsk,01
141902,14,płocki,19,gm. Bodzanów,02
141903,14,płocki,19,gm. Brudzeń Duży,03
141904,14,płocki,19,gm. Bulkowo,04
141905,14,płocki,19,gm. Drobin,05
141906,14,płocki,19,gm. Gąbin,06
141907,14,płocki,19,gm. Łąck,07
141908,14,płocki,19,gm. Mała Wieś,08
141909,14,płocki,19,gm. Nowy Duninów,09
141910,14,płocki,19,gm. Radzanowo,10
141911,14,płocki,19,gm. Słubice,11
141912,14,płocki,19,gm. Słupno,12
141913,14,płocki,19,gm. Stara Biała,13
141914,14,płocki,19,gm. Staroźreby,14
141915,14,płocki,19,gm. Wyszogród,15
142001,14,płoński,20,m. Płońsk,01
142002,14,płoński,20,m. Raciąż,02
142003,14,płoński,20,gm. Baboszewo,03
142004,14,płoński,20,gm. Czerwińsk nad Wisłą,04
142005,14,płoński,20,gm. Dzierzążnia,05
142006,14,płoński,20,gm. Joniec,06
142007,14,płoński,20,gm. Naruszewo,07
142008,14,płoński,20,gm. Nowe Miasto,08
142009,14,płoński,20,gm. Płońsk,09
142010,14,płoński,20,gm. Raciąż,10
142011,14,płoński,20,gm. Sochocin,11
142012,14,płoński,20,gm. Załuski,12
142201,14,przasnyski,22,m. Przasnysz,01
142202,14,przasnyski,22,gm. Chorzele,02
142203,14,przasnyski,22,gm. Czernice Borowe,03
142204,14,przasnyski,22,gm. Jednorożec,04
142205,14,przasnyski,22,gm. Krasne,05
142206,14,przasnyski,22,gm. Krzynowłoga Mała,06
142207,14,przasnyski,22,gm. Przasnysz,07
142701,14,sierpecki,27,m. Sierpc,01
142702,14,sierpecki,27,gm. Gozdowo,02
142703,14,sierpecki,27,gm. Mochowo,03
142704,14,sierpecki,27,gm. Rościszewo,04
142705,14,sierpecki,27,gm. Sierpc,05
142706,14,sierpecki,27,gm. Szczutowo,06
142707,14,sierpecki,27,gm. Zawidz,07
142801,14,sochaczewski,28,m. Sochaczew,01
142802,14,sochaczewski,28,gm. Brochów,02
142803,14,sochaczewski,28,gm. Iłów,03
142804,14,sochaczewski,28,gm. Młodzieszyn,04
142805,14,sochaczewski,28,gm. Nowa Sucha,05
142806,14,sochaczewski,28,gm. Rybno,06
142807,14,sochaczewski,28,gm. Sochaczew,07
142808,14,sochaczewski,28,gm. Teresin,08
143701,14,żuromiński,37,gm. Bieżuń,01
143702,14,żuromiński,37,gm. Kuczbork-Osada,02
143703,14,żuromiński,37,gm. Lubowidz,03
143704,14,żuromiński,37,gm. Lutocin,04
143705,14,żuromiński,37,gm. Siemiątkowo,05
143706,14,żuromiński,37,gm. Żuromin,06
143801,14,żyrardowski,38,m. Żyrardów,01
143802,14,żyrardowski,38,gm. Mszczonów,02
143803,14,żyrardowski,38,gm. Puszcza Mariańska,03
143804,14,żyrardowski,38,gm. Radziejowice,04
143805,14,żyrardowski,38,gm. Wiskitki,05
146201,14,m. Płock,62,m. Płock,01
140101,14,białobrzeski,01,gm. Białobrzegi,01
140102,14,białobrzeski,01,gm. Promna,02
140103,14,białobrzeski,01,gm. Radzanów,03
140104,14,białobrzeski,01,gm. Stara Błotnica,04
140105,14,białobrzeski,01,gm. Stromiec,05
140106,14,białobrzeski,01,gm. Wyśmierzyce,06
140601,14,grójecki,06,gm. Belsk Duży,01
140602,14,grójecki,06,gm. Błędów,02
140603,14,grójecki,06,gm. Chynów,03
140604,14,grójecki,06,gm. Goszczyn,04
140605,14,grójecki,06,gm. Grójec,05
140606,14,grójecki,06,gm. Jasieniec,06
140607,14,grójecki,06,gm. Mogielnica,07
140608,14,grójecki,06,gm. Nowe Miasto nad Pilicą,08
140609,14,grójecki,06,gm. Pniewy,09
140611,14,grójecki,06,gm. Warka,11
140701,14,kozienicki,07,gm. Garbatka-Letnisko,01
140702,14,kozienicki,07,gm. Głowaczów,02
140703,14,kozienicki,07,gm. Gniewoszów,03
140704,14,kozienicki,07,gm. Grabów nad Pilicą,04
140705,14,kozienicki,07,gm. Kozienice,05
140706,14,kozienicki,07,gm. Magnuszew,06
140707,14,kozienicki,07,gm. Sieciechów,07
140901,14,lipski,09,gm. Chotcza,01
140902,14,lipski,09,gm. Ciepielów,02
140903,14,lipski,09,gm. Lipsko,03
140904,14,lipski,09,gm. Rzeczniów,04
140905,14,lipski,09,gm. Sienno,05
140906,14,lipski,09,gm. Solec nad Wisłą,06
142301,14,przysuski,23,gm. Borkowice,01
142302,14,przysuski,23,gm. Gielniów,02
142303,14,przysuski,23,gm. Klwów,03
142304,14,przysuski,23,gm. Odrzywół,04
142305,14,przysuski,23,gm. Potworów,05
142306,14,przysuski,23,gm. Przysucha,06
142307,14,przysuski,23,gm. Rusinów,07
142308,14,przysuski,23,gm. Wieniawa,08
142501,14,radomski,25,m. Pionki,01
142502,14,radomski,25,gm. Gózd,02
142503,14,radomski,25,gm. Iłża,03
142504,14,radomski,25,gm. Jastrzębia,04
142505,14,radomski,25,gm. Jedlińsk,05
142506,14,radomski,25,gm. Jedlnia-Letnisko,06
142507,14,radomski,25,gm. Kowala,07
142508,14,radomski,25,gm. Pionki,08
142509,14,radomski,25,gm. Przytyk,09
142510,14,radomski,25,gm. Skaryszew,10
142511,14,radomski,25,gm. Wierzbica,11
142512,14,radomski,25,gm. Wolanów,12
142513,14,radomski,25,gm. Zakrzew,13
143001,14,szydłowiecki,30,gm. Chlewiska,01
143002,14,szydłowiecki,30,gm. Jastrząb,02
143003,14,szydłowiecki,30,gm. Mirów,03
143004,14,szydłowiecki,30,gm. Orońsko,04
143005,14,szydłowiecki,30,gm. Szydłowiec,05
143601,14,zwoleński,36,gm. Kazanów,01
143602,14,zwoleński,36,gm. Policzna,02
143603,14,zwoleński,36,gm. Przyłęk,03
143604,14,zwoleński,36,gm. Tczów,04
143605,14,zwoleński,36,gm. Zwoleń,05
146301,14,m. Radom,63,m. Radom,01
140301,14,garwoliński,03,m. Garwolin,01
140302,14,garwoliński,03,m. Łaskarzew,02
140303,14,garwoliński,03,gm. Borowie,03
140304,14,garwoliński,03,gm. Garwolin,04
140305,14,garwoliński,03,gm. Górzno,05
140306,14,garwoliński,03,gm. Łaskarzew,06
140307,14,garwoliński,03,gm. Maciejowice,07
140308,14,garwoliński,03,gm. Miastków Kościelny,08
